name,sequence,period,year,month,hometype,price
Magnolia,114,2005-09,2005,9,1,584000
Magnolia,115,2005-10,2005,10,1,590900
Magnolia,116,2005-11,2005,11,1,598900
Magnolia,117,2005-12,2005,12,1,607600
Magnolia,118,2006-01,2006,1,1,616300
Magnolia,119,2006-02,2006,2,1,621800
Magnolia,120,2006-03,2006,3,1,623600
Magnolia,121,2006-04,2006,4,1,625000
Magnolia,122,2006-05,2006,5,1,629800
Magnolia,123,2006-06,2006,6,1,635500
Magnolia,124,2006-07,2006,7,1,640200
Magnolia,125,2006-08,2006,8,1,644200
Magnolia,126,2006-09,2006,9,1,647500
Magnolia,127,2006-10,2006,10,1,650900
Magnolia,128,2006-11,2006,11,1,654300
Magnolia,129,2006-12,2006,12,1,655700
Magnolia,130,2007-01,2007,1,1,657200
Magnolia,131,2007-02,2007,2,1,663400
Magnolia,132,2007-03,2007,3,1,673300
Magnolia,133,2007-04,2007,4,1,682300
Magnolia,134,2007-05,2007,5,1,686700
Magnolia,135,2007-06,2007,6,1,688700
Magnolia,136,2007-07,2007,7,1,690200
Magnolia,137,2007-08,2007,8,1,691100
Magnolia,138,2007-09,2007,9,1,690900
Magnolia,139,2007-10,2007,10,1,692500
Magnolia,140,2007-11,2007,11,1,692800
Magnolia,141,2007-12,2007,12,1,692000
Magnolia,142,2008-01,2008,1,1,690100
Magnolia,143,2008-02,2008,2,1,686800
Magnolia,144,2008-03,2008,3,1,682000
Magnolia,145,2008-04,2008,4,1,677100
Magnolia,146,2008-05,2008,5,1,669500
Magnolia,147,2008-06,2008,6,1,660200
Magnolia,148,2008-07,2008,7,1,651700
Magnolia,149,2008-08,2008,8,1,644900
Magnolia,150,2008-09,2008,9,1,639100
Magnolia,151,2008-10,2008,10,1,631600
Magnolia,152,2008-11,2008,11,1,623100
Magnolia,153,2008-12,2008,12,1,613400
Magnolia,154,2009-01,2009,1,1,603200
Magnolia,155,2009-02,2009,2,1,593100
Magnolia,156,2009-03,2009,3,1,583200
Magnolia,157,2009-04,2009,4,1,571400
Magnolia,158,2009-05,2009,5,1,563600
Magnolia,159,2009-06,2009,6,1,561800
Magnolia,160,2009-07,2009,7,1,563800
Magnolia,161,2009-08,2009,8,1,565400
Magnolia,162,2009-09,2009,9,1,566400
Magnolia,163,2009-10,2009,10,1,566800
Magnolia,164,2009-11,2009,11,1,567600
Magnolia,165,2009-12,2009,12,1,572700
Magnolia,166,2010-01,2010,1,1,579200
Magnolia,167,2010-02,2010,2,1,578600
Magnolia,168,2010-03,2010,3,1,572100
Magnolia,169,2010-04,2010,4,1,570100
Magnolia,170,2010-05,2010,5,1,568500
Magnolia,171,2010-06,2010,6,1,564800
Magnolia,172,2010-07,2010,7,1,561500
Magnolia,173,2010-08,2010,8,1,560400
Magnolia,174,2010-09,2010,9,1,558500
Magnolia,175,2010-10,2010,10,1,557800
Magnolia,176,2010-11,2010,11,1,557700
Magnolia,177,2010-12,2010,12,1,556300
Magnolia,178,2011-01,2011,1,1,551600
Magnolia,179,2011-02,2011,2,1,547100
Magnolia,180,2011-03,2011,3,1,545800
Magnolia,181,2011-04,2011,4,1,544800
Magnolia,182,2011-05,2011,5,1,543600
Magnolia,183,2011-06,2011,6,1,539900
Magnolia,184,2011-07,2011,7,1,532400
Magnolia,185,2011-08,2011,8,1,525100
Magnolia,186,2011-09,2011,9,1,521100
Magnolia,187,2011-10,2011,10,1,518000
Magnolia,188,2011-11,2011,11,1,517100
Magnolia,189,2011-12,2011,12,1,517600
Magnolia,190,2012-01,2012,1,1,521700
Magnolia,191,2012-02,2012,2,1,530000
Magnolia,192,2012-03,2012,3,1,538300
Magnolia,193,2012-04,2012,4,1,545300
Magnolia,194,2012-05,2012,5,1,553400
Magnolia,195,2012-06,2012,6,1,562100
Magnolia,196,2012-07,2012,7,1,570000
Magnolia,197,2012-08,2012,8,1,576300
Magnolia,198,2012-09,2012,9,1,583100
Magnolia,199,2012-10,2012,10,1,590700
Magnolia,200,2012-11,2012,11,1,597500
Magnolia,201,2012-12,2012,12,1,603500
Magnolia,202,2013-01,2013,1,1,610000
Magnolia,203,2013-02,2013,2,1,614700
Magnolia,204,2013-03,2013,3,1,618500
Magnolia,205,2013-04,2013,4,1,623900
Magnolia,206,2013-05,2013,5,1,630300
Magnolia,207,2013-06,2013,6,1,634700
Magnolia,208,2013-07,2013,7,1,638700
Magnolia,209,2013-08,2013,8,1,643600
Magnolia,210,2013-09,2013,9,1,647300
Magnolia,211,2013-10,2013,10,1,650300
Magnolia,212,2013-11,2013,11,1,654100
Magnolia,213,2013-12,2013,12,1,660600
Magnolia,214,2014-01,2014,1,1,665500
Magnolia,215,2014-02,2014,2,1,670700
Magnolia,216,2014-03,2014,3,1,677700
Magnolia,217,2014-04,2014,4,1,683000
Magnolia,218,2014-05,2014,5,1,683700
Magnolia,219,2014-06,2014,6,1,688700
Magnolia,220,2014-07,2014,7,1,698600
Magnolia,221,2014-08,2014,8,1,703900
Magnolia,222,2014-09,2014,9,1,704300
Magnolia,223,2014-10,2014,10,1,705400
Magnolia,224,2014-11,2014,11,1,709000
Magnolia,225,2014-12,2014,12,1,712300
Magnolia,226,2015-01,2015,1,1,717300
Magnolia,227,2015-02,2015,2,1,725300
Magnolia,228,2015-03,2015,3,1,732900
Magnolia,229,2015-04,2015,4,1,742700
Magnolia,230,2015-05,2015,5,1,758000
Magnolia,231,2015-06,2015,6,1,775600
Magnolia,232,2015-07,2015,7,1,789100
Magnolia,233,2015-08,2015,8,1,800700
Magnolia,234,2015-09,2015,9,1,812000
Magnolia,235,2015-10,2015,10,1,821200
Magnolia,236,2015-11,2015,11,1,827300
Magnolia,237,2015-12,2015,12,1,830000
Magnolia,238,2016-01,2016,1,1,834000
Magnolia,239,2016-02,2016,2,1,839300
Magnolia,240,2016-03,2016,3,1,848800
Magnolia,241,2016-04,2016,4,1,858200
Magnolia,242,2016-05,2016,5,1,864800
Magnolia,243,2016-06,2016,6,1,866500
Magnolia,244,2016-07,2016,7,1,867600
Magnolia,245,2016-08,2016,8,1,871100
Magnolia,246,2016-09,2016,9,1,878900
Magnolia,247,2016-10,2016,10,1,888000
Magnolia,248,2016-11,2016,11,1,893000
Magnolia,249,2016-12,2016,12,1,893100
Magnolia,250,2017-01,2017,1,1,890100
Magnolia,251,2017-02,2017,2,1,894000
Magnolia,252,2017-03,2017,3,1,902500
Greenwood,1,1996-04,1996,4,1,151500
Greenwood,2,1996-05,1996,5,1,152500
Greenwood,3,1996-06,1996,6,1,152600
Greenwood,4,1996-07,1996,7,1,152500
Greenwood,5,1996-08,1996,8,1,152600
Greenwood,6,1996-09,1996,9,1,152700
Greenwood,7,1996-10,1996,10,1,152700
Greenwood,8,1996-11,1996,11,1,152700
Greenwood,9,1996-12,1996,12,1,153100
Greenwood,10,1997-01,1997,1,1,154100
Greenwood,11,1997-02,1997,2,1,155900
Greenwood,12,1997-03,1997,3,1,158100
Greenwood,13,1997-04,1997,4,1,160000
Greenwood,14,1997-05,1997,5,1,161900
Greenwood,15,1997-06,1997,6,1,163600
Greenwood,16,1997-07,1997,7,1,164700
Greenwood,17,1997-08,1997,8,1,165800
Greenwood,18,1997-09,1997,9,1,167300
Greenwood,19,1997-10,1997,10,1,168900
Greenwood,20,1997-11,1997,11,1,170700
Greenwood,21,1997-12,1997,12,1,172600
Greenwood,22,1998-01,1998,1,1,174900
Greenwood,23,1998-02,1998,2,1,177600
Greenwood,24,1998-03,1998,3,1,180200
Greenwood,25,1998-04,1998,4,1,182000
Greenwood,26,1998-05,1998,5,1,184400
Greenwood,27,1998-06,1998,6,1,187800
Greenwood,28,1998-07,1998,7,1,191400
Greenwood,29,1998-08,1998,8,1,194100
Greenwood,30,1998-09,1998,9,1,196900
Greenwood,31,1998-10,1998,10,1,199500
Greenwood,32,1998-11,1998,11,1,201200
Greenwood,33,1998-12,1998,12,1,202600
Greenwood,34,1999-01,1999,1,1,204600
Greenwood,35,1999-02,1999,2,1,206200
Greenwood,36,1999-03,1999,3,1,206900
Greenwood,37,1999-04,1999,4,1,207700
Greenwood,38,1999-05,1999,5,1,209000
Greenwood,39,1999-06,1999,6,1,210600
Greenwood,40,1999-07,1999,7,1,212200
Greenwood,41,1999-08,1999,8,1,214400
Greenwood,42,1999-09,1999,9,1,216900
Greenwood,43,1999-10,1999,10,1,219700
Greenwood,44,1999-11,1999,11,1,222100
Greenwood,45,1999-12,1999,12,1,224200
Greenwood,46,2000-01,2000,1,1,226800
Greenwood,47,2000-02,2000,2,1,229100
Greenwood,48,2000-03,2000,3,1,230700
Greenwood,49,2000-04,2000,4,1,232700
Greenwood,50,2000-05,2000,5,1,235300
Greenwood,51,2000-06,2000,6,1,237700
Greenwood,52,2000-07,2000,7,1,239400
Greenwood,53,2000-08,2000,8,1,240700
Greenwood,54,2000-09,2000,9,1,242400
Greenwood,55,2000-10,2000,10,1,244000
Greenwood,56,2000-11,2000,11,1,245700
Greenwood,57,2000-12,2000,12,1,247400
Greenwood,58,2001-01,2001,1,1,248800
Greenwood,59,2001-02,2001,2,1,250300
Greenwood,60,2001-03,2001,3,1,251400
Greenwood,61,2001-04,2001,4,1,251600
Greenwood,62,2001-05,2001,5,1,251200
Greenwood,63,2001-06,2001,6,1,250500
Greenwood,64,2001-07,2001,7,1,249900
Greenwood,65,2001-08,2001,8,1,250100
Greenwood,66,2001-09,2001,9,1,251300
Greenwood,67,2001-10,2001,10,1,253200
Greenwood,68,2001-11,2001,11,1,255200
Greenwood,69,2001-12,2001,12,1,257300
Greenwood,70,2002-01,2002,1,1,259100
Greenwood,71,2002-02,2002,2,1,260000
Greenwood,72,2002-03,2002,3,1,260700
Greenwood,73,2002-04,2002,4,1,262200
Greenwood,74,2002-05,2002,5,1,263600
Greenwood,75,2002-06,2002,6,1,264800
Greenwood,76,2002-07,2002,7,1,266900
Greenwood,77,2002-08,2002,8,1,268900
Greenwood,78,2002-09,2002,9,1,270400
Greenwood,79,2002-10,2002,10,1,272100
Greenwood,80,2002-11,2002,11,1,273700
Greenwood,81,2002-12,2002,12,1,274600
Greenwood,82,2003-01,2003,1,1,275600
Greenwood,83,2003-02,2003,2,1,276700
Greenwood,84,2003-03,2003,3,1,277300
Greenwood,85,2003-04,2003,4,1,277500
Greenwood,86,2003-05,2003,5,1,278300
Greenwood,87,2003-06,2003,6,1,280400
Greenwood,88,2003-07,2003,7,1,283600
Greenwood,89,2003-08,2003,8,1,287000
Greenwood,90,2003-09,2003,9,1,289100
Greenwood,91,2003-10,2003,10,1,290000
Greenwood,92,2003-11,2003,11,1,291600
Greenwood,93,2003-12,2003,12,1,294600
Greenwood,94,2004-01,2004,1,1,298000
Greenwood,95,2004-02,2004,2,1,301600
Greenwood,96,2004-03,2004,3,1,305200
Greenwood,97,2004-04,2004,4,1,308900
Greenwood,98,2004-05,2004,5,1,312200
Greenwood,99,2004-06,2004,6,1,315900
Greenwood,100,2004-07,2004,7,1,319900
Greenwood,101,2004-08,2004,8,1,323000
Greenwood,102,2004-09,2004,9,1,324800
Greenwood,103,2004-10,2004,10,1,327300
Greenwood,104,2004-11,2004,11,1,330700
Greenwood,105,2004-12,2004,12,1,334100
Greenwood,106,2005-01,2005,1,1,337600
Greenwood,107,2005-02,2005,2,1,342200
Greenwood,108,2005-03,2005,3,1,348400
Greenwood,109,2005-04,2005,4,1,355200
Greenwood,110,2005-05,2005,5,1,362000
Greenwood,111,2005-06,2005,6,1,367500
Greenwood,112,2005-07,2005,7,1,371000
Greenwood,113,2005-08,2005,8,1,373800
Greenwood,114,2005-09,2005,9,1,378000
Greenwood,115,2005-10,2005,10,1,382500
Greenwood,116,2005-11,2005,11,1,387000
Greenwood,117,2005-12,2005,12,1,391300
Greenwood,118,2006-01,2006,1,1,395300
Greenwood,119,2006-02,2006,2,1,398900
Greenwood,120,2006-03,2006,3,1,402200
Greenwood,121,2006-04,2006,4,1,405100
Greenwood,122,2006-05,2006,5,1,407600
Greenwood,123,2006-06,2006,6,1,409300
Greenwood,124,2006-07,2006,7,1,410700
Greenwood,125,2006-08,2006,8,1,412700
Greenwood,126,2006-09,2006,9,1,414900
Greenwood,127,2006-10,2006,10,1,416600
Greenwood,128,2006-11,2006,11,1,418700
Greenwood,129,2006-12,2006,12,1,421600
Greenwood,130,2007-01,2007,1,1,423900
Greenwood,131,2007-02,2007,2,1,426100
Greenwood,132,2007-03,2007,3,1,428100
Greenwood,133,2007-04,2007,4,1,430700
Greenwood,134,2007-05,2007,5,1,433400
Greenwood,135,2007-06,2007,6,1,436400
Greenwood,136,2007-07,2007,7,1,438900
Greenwood,137,2007-08,2007,8,1,441800
Greenwood,138,2007-09,2007,9,1,443200
Greenwood,139,2007-10,2007,10,1,443700
Greenwood,140,2007-11,2007,11,1,443000
Greenwood,141,2007-12,2007,12,1,440000
Greenwood,142,2008-01,2008,1,1,435500
Greenwood,143,2008-02,2008,2,1,431900
Greenwood,144,2008-03,2008,3,1,428300
Greenwood,145,2008-04,2008,4,1,424000
Greenwood,146,2008-05,2008,5,1,420300
Greenwood,147,2008-06,2008,6,1,417000
Greenwood,148,2008-07,2008,7,1,414700
Greenwood,149,2008-08,2008,8,1,412200
Greenwood,150,2008-09,2008,9,1,408900
Greenwood,151,2008-10,2008,10,1,404000
Greenwood,152,2008-11,2008,11,1,398400
Greenwood,153,2008-12,2008,12,1,393400
Greenwood,154,2009-01,2009,1,1,389300
Greenwood,155,2009-02,2009,2,1,383800
Greenwood,156,2009-03,2009,3,1,377600
Greenwood,157,2009-04,2009,4,1,372200
Greenwood,158,2009-05,2009,5,1,368100
Greenwood,159,2009-06,2009,6,1,365800
Greenwood,160,2009-07,2009,7,1,365300
Greenwood,161,2009-08,2009,8,1,364800
Greenwood,162,2009-09,2009,9,1,365800
Greenwood,163,2009-10,2009,10,1,368100
Greenwood,164,2009-11,2009,11,1,370000
Greenwood,165,2009-12,2009,12,1,372200
Greenwood,166,2010-01,2010,1,1,374400
Greenwood,167,2010-02,2010,2,1,375200
Greenwood,168,2010-03,2010,3,1,375400
Greenwood,169,2010-04,2010,4,1,375600
Greenwood,170,2010-05,2010,5,1,374200
Greenwood,171,2010-06,2010,6,1,371600
Greenwood,172,2010-07,2010,7,1,367800
Greenwood,173,2010-08,2010,8,1,364700
Greenwood,174,2010-09,2010,9,1,362600
Greenwood,175,2010-10,2010,10,1,359900
Greenwood,176,2010-11,2010,11,1,356800
Greenwood,177,2010-12,2010,12,1,354200
Greenwood,178,2011-01,2011,1,1,351700
Greenwood,179,2011-02,2011,2,1,350800
Greenwood,180,2011-03,2011,3,1,351600
Greenwood,181,2011-04,2011,4,1,352300
Greenwood,182,2011-05,2011,5,1,351500
Greenwood,183,2011-06,2011,6,1,348000
Greenwood,184,2011-07,2011,7,1,345000
Greenwood,185,2011-08,2011,8,1,344500
Greenwood,186,2011-09,2011,9,1,344500
Greenwood,187,2011-10,2011,10,1,345000
Greenwood,188,2011-11,2011,11,1,346800
Greenwood,189,2011-12,2011,12,1,347800
Greenwood,190,2012-01,2012,1,1,348800
Greenwood,191,2012-02,2012,2,1,350300
Greenwood,192,2012-03,2012,3,1,351500
Greenwood,193,2012-04,2012,4,1,352200
Greenwood,194,2012-05,2012,5,1,354300
Greenwood,195,2012-06,2012,6,1,358900
Greenwood,196,2012-07,2012,7,1,364300
Greenwood,197,2012-08,2012,8,1,367700
Greenwood,198,2012-09,2012,9,1,369900
Greenwood,199,2012-10,2012,10,1,373800
Greenwood,200,2012-11,2012,11,1,379100
Greenwood,201,2012-12,2012,12,1,384500
Greenwood,202,2013-01,2013,1,1,389300
Greenwood,203,2013-02,2013,2,1,393800
Greenwood,204,2013-03,2013,3,1,397600
Greenwood,205,2013-04,2013,4,1,401600
Greenwood,206,2013-05,2013,5,1,406200
Greenwood,207,2013-06,2013,6,1,409100
Greenwood,208,2013-07,2013,7,1,410200
Greenwood,209,2013-08,2013,8,1,411500
Greenwood,210,2013-09,2013,9,1,413300
Greenwood,211,2013-10,2013,10,1,415200
Greenwood,212,2013-11,2013,11,1,418000
Greenwood,213,2013-12,2013,12,1,421600
Greenwood,214,2014-01,2014,1,1,425800
Greenwood,215,2014-02,2014,2,1,428900
Greenwood,216,2014-03,2014,3,1,431000
Greenwood,217,2014-04,2014,4,1,432400
Greenwood,218,2014-05,2014,5,1,433800
Greenwood,219,2014-06,2014,6,1,436300
Greenwood,220,2014-07,2014,7,1,439800
Greenwood,221,2014-08,2014,8,1,442300
Greenwood,222,2014-09,2014,9,1,444400
Greenwood,223,2014-10,2014,10,1,447100
Greenwood,224,2014-11,2014,11,1,449400
Greenwood,225,2014-12,2014,12,1,451400
Greenwood,226,2015-01,2015,1,1,454600
Greenwood,227,2015-02,2015,2,1,459200
Greenwood,228,2015-03,2015,3,1,466300
Greenwood,229,2015-04,2015,4,1,476900
Greenwood,230,2015-05,2015,5,1,489700
Greenwood,231,2015-06,2015,6,1,500200
Greenwood,232,2015-07,2015,7,1,506900
Greenwood,233,2015-08,2015,8,1,513000
Greenwood,234,2015-09,2015,9,1,522500
Greenwood,235,2015-10,2015,10,1,530900
Greenwood,236,2015-11,2015,11,1,536200
Greenwood,237,2015-12,2015,12,1,541100
Greenwood,238,2016-01,2016,1,1,548200
Greenwood,239,2016-02,2016,2,1,557400
Greenwood,240,2016-03,2016,3,1,568600
Greenwood,241,2016-04,2016,4,1,579400
Greenwood,242,2016-05,2016,5,1,586400
Greenwood,243,2016-06,2016,6,1,594300
Greenwood,244,2016-07,2016,7,1,602400
Greenwood,245,2016-08,2016,8,1,607900
Greenwood,246,2016-09,2016,9,1,609500
Greenwood,247,2016-10,2016,10,1,611500
Greenwood,248,2016-11,2016,11,1,614000
Greenwood,249,2016-12,2016,12,1,617900
Greenwood,250,2017-01,2017,1,1,621200
Greenwood,251,2017-02,2017,2,1,627800
Greenwood,252,2017-03,2017,3,1,636200
Wallingford,1,1996-04,1996,4,1,203200
Wallingford,2,1996-05,1996,5,1,203100
Wallingford,3,1996-06,1996,6,1,203100
Wallingford,4,1996-07,1996,7,1,203300
Wallingford,5,1996-08,1996,8,1,203900
Wallingford,6,1996-09,1996,9,1,205200
Wallingford,7,1996-10,1996,10,1,206600
Wallingford,8,1996-11,1996,11,1,207600
Wallingford,9,1996-12,1996,12,1,208600
Wallingford,10,1997-01,1997,1,1,210400
Wallingford,11,1997-02,1997,2,1,212300
Wallingford,12,1997-03,1997,3,1,214700
Wallingford,13,1997-04,1997,4,1,217700
Wallingford,14,1997-05,1997,5,1,220100
Wallingford,15,1997-06,1997,6,1,222100
Wallingford,16,1997-07,1997,7,1,224400
Wallingford,17,1997-08,1997,8,1,227000
Wallingford,18,1997-09,1997,9,1,229700
Wallingford,19,1997-10,1997,10,1,232500
Wallingford,20,1997-11,1997,11,1,234700
Wallingford,21,1997-12,1997,12,1,236300
Wallingford,22,1998-01,1998,1,1,238500
Wallingford,23,1998-02,1998,2,1,241300
Wallingford,24,1998-03,1998,3,1,244500
Wallingford,25,1998-04,1998,4,1,248500
Wallingford,26,1998-05,1998,5,1,254000
Wallingford,27,1998-06,1998,6,1,260600
Wallingford,28,1998-07,1998,7,1,267500
Wallingford,29,1998-08,1998,8,1,274300
Wallingford,30,1998-09,1998,9,1,281200
Wallingford,31,1998-10,1998,10,1,285500
Wallingford,32,1998-11,1998,11,1,287900
Wallingford,33,1998-12,1998,12,1,290300
Wallingford,34,1999-01,1999,1,1,292100
Wallingford,35,1999-02,1999,2,1,292300
Wallingford,36,1999-03,1999,3,1,293200
Wallingford,37,1999-04,1999,4,1,294500
Wallingford,38,1999-05,1999,5,1,295700
Wallingford,39,1999-06,1999,6,1,297000
Wallingford,40,1999-07,1999,7,1,298900
Wallingford,41,1999-08,1999,8,1,301300
Wallingford,42,1999-09,1999,9,1,303100
Wallingford,43,1999-10,1999,10,1,306100
Wallingford,44,1999-11,1999,11,1,311800
Wallingford,45,1999-12,1999,12,1,318200
Wallingford,46,2000-01,2000,1,1,323700
Wallingford,47,2000-02,2000,2,1,328500
Wallingford,48,2000-03,2000,3,1,332000
Wallingford,49,2000-04,2000,4,1,334200
Wallingford,50,2000-05,2000,5,1,337800
Wallingford,51,2000-06,2000,6,1,342700
Wallingford,52,2000-07,2000,7,1,347300
Wallingford,53,2000-08,2000,8,1,350700
Wallingford,54,2000-09,2000,9,1,352800
Wallingford,55,2000-10,2000,10,1,354200
Wallingford,56,2000-11,2000,11,1,355200
Wallingford,57,2000-12,2000,12,1,355200
Wallingford,58,2001-01,2001,1,1,355500
Wallingford,59,2001-02,2001,2,1,356300
Wallingford,60,2001-03,2001,3,1,357700
Wallingford,61,2001-04,2001,4,1,358500
Wallingford,62,2001-05,2001,5,1,357700
Wallingford,63,2001-06,2001,6,1,356200
Wallingford,64,2001-07,2001,7,1,355600
Wallingford,65,2001-08,2001,8,1,355300
Wallingford,66,2001-09,2001,9,1,356500
Wallingford,67,2001-10,2001,10,1,361200
Wallingford,68,2001-11,2001,11,1,367700
Wallingford,69,2001-12,2001,12,1,372600
Wallingford,70,2002-01,2002,1,1,375300
Wallingford,71,2002-02,2002,2,1,377300
Wallingford,72,2002-03,2002,3,1,379500
Wallingford,73,2002-04,2002,4,1,382000
Wallingford,74,2002-05,2002,5,1,383600
Wallingford,75,2002-06,2002,6,1,383600
Wallingford,76,2002-07,2002,7,1,383900
Wallingford,77,2002-08,2002,8,1,385700
Wallingford,78,2002-09,2002,9,1,386900
Wallingford,79,2002-10,2002,10,1,386100
Wallingford,80,2002-11,2002,11,1,384900
Wallingford,81,2002-12,2002,12,1,384000
Wallingford,82,2003-01,2003,1,1,384500
Wallingford,83,2003-02,2003,2,1,386300
Wallingford,84,2003-03,2003,3,1,388200
Wallingford,85,2003-04,2003,4,1,391200
Wallingford,86,2003-05,2003,5,1,394600
Wallingford,87,2003-06,2003,6,1,397400
Wallingford,88,2003-07,2003,7,1,399000
Wallingford,89,2003-08,2003,8,1,400600
Wallingford,90,2003-09,2003,9,1,403100
Wallingford,91,2003-10,2003,10,1,405500
Wallingford,92,2003-11,2003,11,1,406600
Wallingford,93,2003-12,2003,12,1,408700
Wallingford,94,2004-01,2004,1,1,412900
Wallingford,95,2004-02,2004,2,1,418700
Wallingford,96,2004-03,2004,3,1,425000
Wallingford,97,2004-04,2004,4,1,430400
