Name,Sequence,Period,Year,Month,Type,Price
Capitol Hill,149,2008-08,2008,8,SFH,934900
Capitol Hill,150,2008-09,2008,9,SFH,930000
Capitol Hill,151,2008-10,2008,10,SFH,919300
Capitol Hill,152,2008-11,2008,11,SFH,904600
Capitol Hill,153,2008-12,2008,12,SFH,891200
Capitol Hill,154,2009-01,2009,1,SFH,880900
Capitol Hill,155,2009-02,2009,2,SFH,869300
Capitol Hill,156,2009-03,2009,3,SFH,859600
Capitol Hill,157,2009-04,2009,4,SFH,848300
Capitol Hill,158,2009-05,2009,5,SFH,840600
Capitol Hill,159,2009-06,2009,6,SFH,834500
Capitol Hill,160,2009-07,2009,7,SFH,829800
Capitol Hill,161,2009-08,2009,8,SFH,822600
Capitol Hill,162,2009-09,2009,9,SFH,817500
Capitol Hill,163,2009-10,2009,10,SFH,815700
Capitol Hill,164,2009-11,2009,11,SFH,816800
Capitol Hill,165,2009-12,2009,12,SFH,817100
Capitol Hill,166,2010-01,2010,1,SFH,817300
Capitol Hill,167,2010-02,2010,2,SFH,815100
Capitol Hill,168,2010-03,2010,3,SFH,809200
Capitol Hill,169,2010-04,2010,4,SFH,804600
Capitol Hill,170,2010-05,2010,5,SFH,800800
Capitol Hill,171,2010-06,2010,6,SFH,800500
Capitol Hill,172,2010-07,2010,7,SFH,799700
Capitol Hill,173,2010-08,2010,8,SFH,797200
Capitol Hill,174,2010-09,2010,9,SFH,793900
Capitol Hill,175,2010-10,2010,10,SFH,795700
Capitol Hill,176,2010-11,2010,11,SFH,795800
Capitol Hill,177,2010-12,2010,12,SFH,794900
Capitol Hill,178,2011-01,2011,1,SFH,794300
Capitol Hill,179,2011-02,2011,2,SFH,795200
Capitol Hill,180,2011-03,2011,3,SFH,795500
Capitol Hill,181,2011-04,2011,4,SFH,793000
Capitol Hill,182,2011-05,2011,5,SFH,787200
Capitol Hill,183,2011-06,2011,6,SFH,782100
Capitol Hill,184,2011-07,2011,7,SFH,780300
Capitol Hill,185,2011-08,2011,8,SFH,776700
Capitol Hill,186,2011-09,2011,9,SFH,771900
Capitol Hill,187,2011-10,2011,10,SFH,768100
Capitol Hill,188,2011-11,2011,11,SFH,768100
Capitol Hill,189,2011-12,2011,12,SFH,768300
Capitol Hill,190,2012-01,2012,1,SFH,770100
Capitol Hill,191,2012-02,2012,2,SFH,773600
Capitol Hill,192,2012-03,2012,3,SFH,780300
Capitol Hill,193,2012-04,2012,4,SFH,787600
Capitol Hill,194,2012-05,2012,5,SFH,794400
Capitol Hill,195,2012-06,2012,6,SFH,798600
Capitol Hill,196,2012-07,2012,7,SFH,804100
Capitol Hill,197,2012-08,2012,8,SFH,814500
Capitol Hill,198,2012-09,2012,9,SFH,825000
Capitol Hill,199,2012-10,2012,10,SFH,838600
Capitol Hill,200,2012-11,2012,11,SFH,854600
Capitol Hill,201,2012-12,2012,12,SFH,863800
Capitol Hill,202,2013-01,2013,1,SFH,862500
Capitol Hill,203,2013-02,2013,2,SFH,863900
Capitol Hill,204,2013-03,2013,3,SFH,868200
Capitol Hill,205,2013-04,2013,4,SFH,875500
Capitol Hill,206,2013-05,2013,5,SFH,886300
Capitol Hill,207,2013-06,2013,6,SFH,895600
Capitol Hill,208,2013-07,2013,7,SFH,900600
Capitol Hill,209,2013-08,2013,8,SFH,909300
Capitol Hill,210,2013-09,2013,9,SFH,921200
Capitol Hill,211,2013-10,2013,10,SFH,924500
Capitol Hill,212,2013-11,2013,11,SFH,917800
Capitol Hill,213,2013-12,2013,12,SFH,912100
Capitol Hill,214,2014-01,2014,1,SFH,911700
Capitol Hill,215,2014-02,2014,2,SFH,915100
Capitol Hill,216,2014-03,2014,3,SFH,922400
Capitol Hill,217,2014-04,2014,4,SFH,928800
Capitol Hill,218,2014-05,2014,5,SFH,931000
Capitol Hill,219,2014-06,2014,6,SFH,936600
Capitol Hill,220,2014-07,2014,7,SFH,945900
Capitol Hill,221,2014-08,2014,8,SFH,953700
Capitol Hill,222,2014-09,2014,9,SFH,962500
Capitol Hill,223,2014-10,2014,10,SFH,967100
Capitol Hill,224,2014-11,2014,11,SFH,966600
Capitol Hill,225,2014-12,2014,12,SFH,974100
Capitol Hill,226,2015-01,2015,1,SFH,991800
Capitol Hill,227,2015-02,2015,2,SFH,1006700
Capitol Hill,228,2015-03,2015,3,SFH,1022700
Capitol Hill,229,2015-04,2015,4,SFH,1051800
Capitol Hill,230,2015-05,2015,5,SFH,1088800
Capitol Hill,231,2015-06,2015,6,SFH,1117300
Capitol Hill,232,2015-07,2015,7,SFH,1135600
Capitol Hill,233,2015-08,2015,8,SFH,1146300
Capitol Hill,234,2015-09,2015,9,SFH,1153600
Capitol Hill,235,2015-10,2015,10,SFH,1167200
Capitol Hill,236,2015-11,2015,11,SFH,1190300
Capitol Hill,237,2015-12,2015,12,SFH,1212400
Capitol Hill,238,2016-01,2016,1,SFH,1229200
Capitol Hill,239,2016-02,2016,2,SFH,1245800
Capitol Hill,240,2016-03,2016,3,SFH,1262400
Capitol Hill,241,2016-04,2016,4,SFH,1270900
Capitol Hill,242,2016-05,2016,5,SFH,1265500
Capitol Hill,243,2016-06,2016,6,SFH,1261400
Capitol Hill,244,2016-07,2016,7,SFH,1262400
Capitol Hill,245,2016-08,2016,8,SFH,1265800
Capitol Hill,246,2016-09,2016,9,SFH,1270300
Capitol Hill,247,2016-10,2016,10,SFH,1279600
Capitol Hill,248,2016-11,2016,11,SFH,1293000
Capitol Hill,249,2016-12,2016,12,SFH,1306300
Capitol Hill,250,2017-01,2017,1,SFH,1313300
Capitol Hill,251,2017-02,2017,2,SFH,1320500
Capitol Hill,252,2017-03,2017,3,SFH,1330400
University District,1,1996-04,1996,4,SFH,201300
University District,2,1996-05,1996,5,SFH,198500
University District,3,1996-06,1996,6,SFH,196300
University District,4,1996-07,1996,7,SFH,195700
University District,5,1996-08,1996,8,SFH,195700
University District,6,1996-09,1996,9,SFH,195900
University District,7,1996-10,1996,10,SFH,196800
University District,8,1996-11,1996,11,SFH,198000
University District,9,1996-12,1996,12,SFH,199800
University District,10,1997-01,1997,1,SFH,201600
University District,11,1997-02,1997,2,SFH,202700
University District,12,1997-03,1997,3,SFH,203100
University District,13,1997-04,1997,4,SFH,205000
University District,14,1997-05,1997,5,SFH,207900
University District,15,1997-06,1997,6,SFH,212200
University District,16,1997-07,1997,7,SFH,216400
University District,17,1997-08,1997,8,SFH,220000
University District,18,1997-09,1997,9,SFH,222100
University District,19,1997-10,1997,10,SFH,223600
University District,20,1997-11,1997,11,SFH,225900
University District,21,1997-12,1997,12,SFH,229400
University District,22,1998-01,1998,1,SFH,232200
University District,23,1998-02,1998,2,SFH,234100
University District,24,1998-03,1998,3,SFH,236700
University District,25,1998-04,1998,4,SFH,239700
University District,26,1998-05,1998,5,SFH,242500
University District,27,1998-06,1998,6,SFH,244900
University District,28,1998-07,1998,7,SFH,246700
University District,29,1998-08,1998,8,SFH,249300
University District,30,1998-09,1998,9,SFH,253100
University District,31,1998-10,1998,10,SFH,255100
University District,32,1998-11,1998,11,SFH,255200
University District,33,1998-12,1998,12,SFH,256100
University District,34,1999-01,1999,1,SFH,259200
University District,35,1999-02,1999,2,SFH,262800
University District,36,1999-03,1999,3,SFH,266400
University District,37,1999-04,1999,4,SFH,270300
University District,38,1999-05,1999,5,SFH,275600
University District,39,1999-06,1999,6,SFH,280500
University District,40,1999-07,1999,7,SFH,283900
University District,41,1999-08,1999,8,SFH,287100
University District,42,1999-09,1999,9,SFH,290700
University District,43,1999-10,1999,10,SFH,294500
University District,44,1999-11,1999,11,SFH,299300
University District,45,1999-12,1999,12,SFH,303700
University District,46,2000-01,2000,1,SFH,306300
University District,47,2000-02,2000,2,SFH,308000
University District,48,2000-03,2000,3,SFH,310000
University District,49,2000-04,2000,4,SFH,310900
University District,50,2000-05,2000,5,SFH,312800
University District,51,2000-06,2000,6,SFH,317100
University District,52,2000-07,2000,7,SFH,321900
University District,53,2000-08,2000,8,SFH,324300
University District,54,2000-09,2000,9,SFH,325700
University District,55,2000-10,2000,10,SFH,327400
University District,56,2000-11,2000,11,SFH,328700
University District,57,2000-12,2000,12,SFH,330100
University District,58,2001-01,2001,1,SFH,331700
University District,59,2001-02,2001,2,SFH,332800
University District,60,2001-03,2001,3,SFH,333900
University District,61,2001-04,2001,4,SFH,337000
University District,62,2001-05,2001,5,SFH,338800
University District,63,2001-06,2001,6,SFH,337700
University District,64,2001-07,2001,7,SFH,336600
University District,65,2001-08,2001,8,SFH,337600
University District,66,2001-09,2001,9,SFH,340100
University District,67,2001-10,2001,10,SFH,343700
University District,68,2001-11,2001,11,SFH,345800
University District,69,2001-12,2001,12,SFH,346000
University District,70,2002-01,2002,1,SFH,347000
University District,71,2002-02,2002,2,SFH,348900
University District,72,2002-03,2002,3,SFH,351300
University District,73,2002-04,2002,4,SFH,352900
University District,74,2002-05,2002,5,SFH,353000
University District,75,2002-06,2002,6,SFH,353900
University District,76,2002-07,2002,7,SFH,356700
University District,77,2002-08,2002,8,SFH,358600
University District,78,2002-09,2002,9,SFH,359000
University District,79,2002-10,2002,10,SFH,359300
University District,80,2002-11,2002,11,SFH,360400
University District,81,2002-12,2002,12,SFH,361400
University District,82,2003-01,2003,1,SFH,362200
University District,83,2003-02,2003,2,SFH,364800
University District,84,2003-03,2003,3,SFH,368100
University District,85,2003-04,2003,4,SFH,370100
University District,86,2003-05,2003,5,SFH,372100
University District,87,2003-06,2003,6,SFH,375300
University District,88,2003-07,2003,7,SFH,378400
University District,89,2003-08,2003,8,SFH,380100
University District,90,2003-09,2003,9,SFH,380700
University District,91,2003-10,2003,10,SFH,381400
University District,92,2003-11,2003,11,SFH,384000
University District,93,2003-12,2003,12,SFH,388200
University District,94,2004-01,2004,1,SFH,393100
University District,95,2004-02,2004,2,SFH,397400
University District,96,2004-03,2004,3,SFH,400700
University District,97,2004-04,2004,4,SFH,401900
University District,98,2004-05,2004,5,SFH,401900
University District,99,2004-06,2004,6,SFH,402900
University District,100,2004-07,2004,7,SFH,406000
University District,101,2004-08,2004,8,SFH,410300
University District,102,2004-09,2004,9,SFH,415500
University District,103,2004-10,2004,10,SFH,421900
University District,104,2004-11,2004,11,SFH,428900
University District,105,2004-12,2004,12,SFH,434200
University District,106,2005-01,2005,1,SFH,437400
University District,107,2005-02,2005,2,SFH,440600
University District,108,2005-03,2005,3,SFH,445100
University District,109,2005-04,2005,4,SFH,452900
University District,110,2005-05,2005,5,SFH,463400
University District,111,2005-06,2005,6,SFH,470500
University District,112,2005-07,2005,7,SFH,473800
University District,113,2005-08,2005,8,SFH,480200
University District,114,2005-09,2005,9,SFH,488100
University District,115,2005-10,2005,10,SFH,493100
University District,116,2005-11,2005,11,SFH,496800
University District,117,2005-12,2005,12,SFH,500600
University District,118,2006-01,2006,1,SFH,503400
University District,119,2006-02,2006,2,SFH,505800
University District,120,2006-03,2006,3,SFH,509300
University District,121,2006-04,2006,4,SFH,517100
University District,122,2006-05,2006,5,SFH,527200
University District,123,2006-06,2006,6,SFH,534000
University District,124,2006-07,2006,7,SFH,536400
University District,125,2006-08,2006,8,SFH,536300
University District,126,2006-09,2006,9,SFH,536200
University District,127,2006-10,2006,10,SFH,538300
University District,128,2006-11,2006,11,SFH,541700
University District,129,2006-12,2006,12,SFH,544100
University District,130,2007-01,2007,1,SFH,547700
University District,131,2007-02,2007,2,SFH,552500
University District,132,2007-03,2007,3,SFH,555800
University District,133,2007-04,2007,4,SFH,556800
University District,134,2007-05,2007,5,SFH,556600
University District,135,2007-06,2007,6,SFH,557100
University District,136,2007-07,2007,7,SFH,559100
University District,137,2007-08,2007,8,SFH,561300
University District,138,2007-09,2007,9,SFH,563500
University District,139,2007-10,2007,10,SFH,566000
University District,140,2007-11,2007,11,SFH,567600
University District,141,2007-12,2007,12,SFH,569200
University District,142,2008-01,2008,1,SFH,568900
University District,143,2008-02,2008,2,SFH,565900
University District,144,2008-03,2008,3,SFH,561200
University District,145,2008-04,2008,4,SFH,554400
University District,146,2008-05,2008,5,SFH,546400
University District,147,2008-06,2008,6,SFH,539700
University District,148,2008-07,2008,7,SFH,533800
University District,149,2008-08,2008,8,SFH,529600
University District,150,2008-09,2008,9,SFH,527400
University District,151,2008-10,2008,10,SFH,523700
University District,152,2008-11,2008,11,SFH,518100
University District,153,2008-12,2008,12,SFH,514300
University District,154,2009-01,2009,1,SFH,512300
University District,155,2009-02,2009,2,SFH,509100
University District,156,2009-03,2009,3,SFH,505300
University District,157,2009-04,2009,4,SFH,500500
University District,158,2009-05,2009,5,SFH,495100
University District,159,2009-06,2009,6,SFH,491800
University District,160,2009-07,2009,7,SFH,491900
University District,161,2009-08,2009,8,SFH,492700
University District,162,2009-09,2009,9,SFH,493900
University District,163,2009-10,2009,10,SFH,493600
University District,164,2009-11,2009,11,SFH,492100
University District,165,2009-12,2009,12,SFH,493900
University District,166,2010-01,2010,1,SFH,499700
University District,167,2010-02,2010,2,SFH,503200
University District,168,2010-03,2010,3,SFH,503000
University District,169,2010-04,2010,4,SFH,502700
University District,170,2010-05,2010,5,SFH,502100
University District,171,2010-06,2010,6,SFH,502200
University District,172,2010-07,2010,7,SFH,504200
University District,173,2010-08,2010,8,SFH,503400
University District,174,2010-09,2010,9,SFH,499300
University District,175,2010-10,2010,10,SFH,497200
University District,176,2010-11,2010,11,SFH,498300
University District,177,2010-12,2010,12,SFH,496000
University District,178,2011-01,2011,1,SFH,487900
University District,179,2011-02,2011,2,SFH,480300
University District,180,2011-03,2011,3,SFH,477300
University District,181,2011-04,2011,4,SFH,477900
University District,182,2011-05,2011,5,SFH,479300
University District,183,2011-06,2011,6,SFH,479700
University District,184,2011-07,2011,7,SFH,477700
University District,185,2011-08,2011,8,SFH,476300
University District,186,2011-09,2011,9,SFH,474400
University District,187,2011-10,2011,10,SFH,473300
University District,188,2011-11,2011,11,SFH,473800
University District,189,2011-12,2011,12,SFH,473600
University District,190,2012-01,2012,1,SFH,474800
University District,191,2012-02,2012,2,SFH,482100
University District,192,2012-03,2012,3,SFH,491200
University District,193,2012-04,2012,4,SFH,496000
University District,194,2012-05,2012,5,SFH,498600
University District,195,2012-06,2012,6,SFH,500900
University District,196,2012-07,2012,7,SFH,503300
University District,197,2012-08,2012,8,SFH,507200
University District,198,2012-09,2012,9,SFH,511200
University District,199,2012-10,2012,10,SFH,513600
University District,200,2012-11,2012,11,SFH,515900
University District,201,2012-12,2012,12,SFH,520500
University District,202,2013-01,2013,1,SFH,526000
University District,203,2013-02,2013,2,SFH,532000
University District,204,2013-03,2013,3,SFH,536500
University District,205,2013-04,2013,4,SFH,540900
University District,206,2013-05,2013,5,SFH,547700
University District,207,2013-06,2013,6,SFH,556700
University District,208,2013-07,2013,7,SFH,565700
University District,209,2013-08,2013,8,SFH,571400
University District,210,2013-09,2013,9,SFH,575000
University District,211,2013-10,2013,10,SFH,579800
University District,212,2013-11,2013,11,SFH,584700
University District,213,2013-12,2013,12,SFH,588000
University District,214,2014-01,2014,1,SFH,592000
University District,215,2014-02,2014,2,SFH,594400
University District,216,2014-03,2014,3,SFH,592900
University District,217,2014-04,2014,4,SFH,593800
University District,218,2014-05,2014,5,SFH,600500
University District,219,2014-06,2014,6,SFH,607800
University District,220,2014-07,2014,7,SFH,611000
University District,221,2014-08,2014,8,SFH,615400
University District,222,2014-09,2014,9,SFH,621900
University District,223,2014-10,2014,10,SFH,629100
University District,224,2014-11,2014,11,SFH,635600
University District,225,2014-12,2014,12,SFH,639300
University District,226,2015-01,2015,1,SFH,640800
University District,227,2015-02,2015,2,SFH,642700
University District,228,2015-03,2015,3,SFH,650800
University District,229,2015-04,2015,4,SFH,663900
University District,230,2015-05,2015,5,SFH,676200
University District,231,2015-06,2015,6,SFH,682100
University District,232,2015-07,2015,7,SFH,689100
University District,233,2015-08,2015,8,SFH,701000
University District,234,2015-09,2015,9,SFH,715700
University District,235,2015-10,2015,10,SFH,725200
University District,236,2015-11,2015,11,SFH,731400
University District,237,2015-12,2015,12,SFH,739100
University District,238,2016-01,2016,1,SFH,749500
University District,239,2016-02,2016,2,SFH,762900
University District,240,2016-03,2016,3,SFH,779100
University District,241,2016-04,2016,4,SFH,792500
University District,242,2016-05,2016,5,SFH,797300
University District,243,2016-06,2016,6,SFH,804800
University District,244,2016-07,2016,7,SFH,811200
University District,245,2016-08,2016,8,SFH,810200
University District,246,2016-09,2016,9,SFH,808600
University District,247,2016-10,2016,10,SFH,811400
University District,248,2016-11,2016,11,SFH,812400
University District,249,2016-12,2016,12,SFH,815800
University District,250,2017-01,2017,1,SFH,823000
University District,251,2017-02,2017,2,SFH,829600
University District,252,2017-03,2017,3,SFH,834000
Magnolia,1,1996-04,1996,4,SFH,246800
Magnolia,2,1996-05,1996,5,SFH,244700
Magnolia,3,1996-06,1996,6,SFH,242900
Magnolia,4,1996-07,1996,7,SFH,241500
Magnolia,5,1996-08,1996,8,SFH,241200
Magnolia,6,1996-09,1996,9,SFH,242200
Magnolia,7,1996-10,1996,10,SFH,243900
Magnolia,8,1996-11,1996,11,SFH,245600
Magnolia,9,1996-12,1996,12,SFH,246300
Magnolia,10,1997-01,1997,1,SFH,247600
Magnolia,11,1997-02,1997,2,SFH,251300
Magnolia,12,1997-03,1997,3,SFH,255200
Magnolia,13,1997-04,1997,4,SFH,257900
Magnolia,14,1997-05,1997,5,SFH,261700
Magnolia,15,1997-06,1997,6,SFH,266900
Magnolia,16,1997-07,1997,7,SFH,270300
Magnolia,17,1997-08,1997,8,SFH,273500
Magnolia,18,1997-09,1997,9,SFH,278000
Magnolia,19,1997-10,1997,10,SFH,282600
Magnolia,20,1997-11,1997,11,SFH,285900
Magnolia,21,1997-12,1997,12,SFH,289100
Magnolia,22,1998-01,1998,1,SFH,291500
Magnolia,23,1998-02,1998,2,SFH,293400
Magnolia,24,1998-03,1998,3,SFH,295300
Magnolia,25,1998-04,1998,4,SFH,297500
Magnolia,26,1998-05,1998,5,SFH,299800
Magnolia,27,1998-06,1998,6,SFH,302900
Magnolia,28,1998-07,1998,7,SFH,307000
Magnolia,29,1998-08,1998,8,SFH,310500
Magnolia,30,1998-09,1998,9,SFH,313600
Magnolia,31,1998-10,1998,10,SFH,315000
Magnolia,32,1998-11,1998,11,SFH,316200
Magnolia,33,1998-12,1998,12,SFH,319900
Magnolia,34,1999-01,1999,1,SFH,325300
Magnolia,35,1999-02,1999,2,SFH,328800
Magnolia,36,1999-03,1999,3,SFH,331100
Magnolia,37,1999-04,1999,4,SFH,333600
Magnolia,38,1999-05,1999,5,SFH,336000
Magnolia,39,1999-06,1999,6,SFH,338800
Magnolia,40,1999-07,1999,7,SFH,342400
Magnolia,41,1999-08,1999,8,SFH,345500
Magnolia,42,1999-09,1999,9,SFH,347000
Magnolia,43,1999-10,1999,10,SFH,349100
Magnolia,44,1999-11,1999,11,SFH,353700
Magnolia,45,1999-12,1999,12,SFH,359100
Magnolia,46,2000-01,2000,1,SFH,363200
Magnolia,47,2000-02,2000,2,SFH,365900
Magnolia,48,2000-03,2000,3,SFH,369500
Magnolia,49,2000-04,2000,4,SFH,375600
Magnolia,50,2000-05,2000,5,SFH,380600
Magnolia,51,2000-06,2000,6,SFH,382300
Magnolia,52,2000-07,2000,7,SFH,382900
Magnolia,53,2000-08,2000,8,SFH,384800
Magnolia,54,2000-09,2000,9,SFH,386100
Magnolia,55,2000-10,2000,10,SFH,388000
Magnolia,56,2000-11,2000,11,SFH,390300
Magnolia,57,2000-12,2000,12,SFH,392200
Magnolia,58,2001-01,2001,1,SFH,393600
Magnolia,59,2001-02,2001,2,SFH,395100
Magnolia,60,2001-03,2001,3,SFH,397600
Magnolia,61,2001-04,2001,4,SFH,400600
Magnolia,62,2001-05,2001,5,SFH,403600
Magnolia,63,2001-06,2001,6,SFH,407200
Magnolia,64,2001-07,2001,7,SFH,411500
Magnolia,65,2001-08,2001,8,SFH,415700
Magnolia,66,2001-09,2001,9,SFH,419100
Magnolia,67,2001-10,2001,10,SFH,420600
Magnolia,68,2001-11,2001,11,SFH,420300
Magnolia,69,2001-12,2001,12,SFH,419200
Magnolia,70,2002-01,2002,1,SFH,417500
Magnolia,71,2002-02,2002,2,SFH,415300
Magnolia,72,2002-03,2002,3,SFH,413700
Magnolia,73,2002-04,2002,4,SFH,413500
Magnolia,74,2002-05,2002,5,SFH,414200
Magnolia,75,2002-06,2002,6,SFH,416000
Magnolia,76,2002-07,2002,7,SFH,419000
Magnolia,77,2002-08,2002,8,SFH,421500
Magnolia,78,2002-09,2002,9,SFH,423300
Magnolia,79,2002-10,2002,10,SFH,425500
Magnolia,80,2002-11,2002,11,SFH,427100
Magnolia,81,2002-12,2002,12,SFH,428500
Magnolia,82,2003-01,2003,1,SFH,430400
Magnolia,83,2003-02,2003,2,SFH,433700
Magnolia,84,2003-03,2003,3,SFH,438000
Magnolia,85,2003-04,2003,4,SFH,440500
Magnolia,86,2003-05,2003,5,SFH,441200
Magnolia,87,2003-06,2003,6,SFH,442300
Magnolia,88,2003-07,2003,7,SFH,442800
Magnolia,89,2003-08,2003,8,SFH,441200
Magnolia,90,2003-09,2003,9,SFH,440300
Magnolia,91,2003-10,2003,10,SFH,442700
Magnolia,92,2003-11,2003,11,SFH,447200
Magnolia,93,2003-12,2003,12,SFH,450800
Magnolia,94,2004-01,2004,1,SFH,454200
Magnolia,95,2004-02,2004,2,SFH,458000
Magnolia,96,2004-03,2004,3,SFH,460400
Magnolia,97,2004-04,2004,4,SFH,462400
Magnolia,98,2004-05,2004,5,SFH,467600
Magnolia,99,2004-06,2004,6,SFH,476100
Magnolia,100,2004-07,2004,7,SFH,484700
Magnolia,101,2004-08,2004,8,SFH,493300
Magnolia,102,2004-09,2004,9,SFH,501200
Magnolia,103,2004-10,2004,10,SFH,506600
Magnolia,104,2004-11,2004,11,SFH,510400
Magnolia,105,2004-12,2004,12,SFH,515700
Magnolia,106,2005-01,2005,1,SFH,522000
Magnolia,107,2005-02,2005,2,SFH,530100
Magnolia,108,2005-03,2005,3,SFH,541800
Magnolia,109,2005-04,2005,4,SFH,554300
Magnolia,110,2005-05,2005,5,SFH,563300
Magnolia,111,2005-06,2005,6,SFH,567100
Magnolia,112,2005-07,2005,7,SFH,570000
Magnolia,113,2005-08,2005,8,SFH,575900
Magnolia,114,2005-09,2005,9,SFH,584000
Magnolia,115,2005-10,2005,10,SFH,590900
Magnolia,116,2005-11,2005,11,SFH,598900
Magnolia,117,2005-12,2005,12,SFH,607600
Magnolia,118,2006-01,2006,1,SFH,616300
Magnolia,119,2006-02,2006,2,SFH,621800
Magnolia,120,2006-03,2006,3,SFH,623600
Magnolia,121,2006-04,2006,4,SFH,625000
Magnolia,122,2006-05,2006,5,SFH,629800
Magnolia,123,2006-06,2006,6,SFH,635500
Magnolia,124,2006-07,2006,7,SFH,640200
Magnolia,125,2006-08,2006,8,SFH,644200
Magnolia,126,2006-09,2006,9,SFH,647500
Magnolia,127,2006-10,2006,10,SFH,650900
Magnolia,128,2006-11,2006,11,SFH,654300
Magnolia,129,2006-12,2006,12,SFH,655700
Magnolia,130,2007-01,2007,1,SFH,657200
Magnolia,131,2007-02,2007,2,SFH,663400
Magnolia,132,2007-03,2007,3,SFH,673300
Magnolia,133,2007-04,2007,4,SFH,682300
Magnolia,134,2007-05,2007,5,SFH,686700
Magnolia,135,2007-06,2007,6,SFH,688700
Magnolia,136,2007-07,2007,7,SFH,690200
Magnolia,137,2007-08,2007,8,SFH,691100
Magnolia,138,2007-09,2007,9,SFH,690900
Magnolia,139,2007-10,2007,10,SFH,692500
Magnolia,140,2007-11,2007,11,SFH,692800
Magnolia,141,2007-12,2007,12,SFH,692000
Magnolia,142,2008-01,2008,1,SFH,690100
Magnolia,143,2008-02,2008,2,SFH,686800
Magnolia,144,2008-03,2008,3,SFH,682000
Magnolia,145,2008-04,2008,4,SFH,677100
Magnolia,146,2008-05,2008,5,SFH,669500
Magnolia,147,2008-06,2008,6,SFH,660200
Magnolia,148,2008-07,2008,7,SFH,651700
Magnolia,149,2008-08,2008,8,SFH,644900
Magnolia,150,2008-09,2008,9,SFH,639100
Magnolia,151,2008-10,2008,10,SFH,631600
Magnolia,152,2008-11,2008,11,SFH,623100
Magnolia,153,2008-12,2008,12,SFH,613400
Magnolia,154,2009-01,2009,1,SFH,603200
Magnolia,155,2009-02,2009,2,SFH,593100
Magnolia,156,2009-03,2009,3,SFH,583200
Magnolia,157,2009-04,2009,4,SFH,571400
Magnolia,158,2009-05,2009,5,SFH,563600
Magnolia,159,2009-06,2009,6,SFH,561800
Magnolia,160,2009-07,2009,7,SFH,563800
Magnolia,161,2009-08,2009,8,SFH,565400
Magnolia,162,2009-09,2009,9,SFH,566400
Magnolia,163,2009-10,2009,10,SFH,566800
Magnolia,164,2009-11,2009,11,SFH,567600
Magnolia,165,2009-12,2009,12,SFH,572700
Magnolia,166,2010-01,2010,1,SFH,579200
Magnolia,167,2010-02,2010,2,SFH,578600
Magnolia,168,2010-03,2010,3,SFH,572100
Magnolia,169,2010-04,2010,4,SFH,570100
Magnolia,170,2010-05,2010,5,SFH,568500
Magnolia,171,2010-06,2010,6,SFH,564800
Magnolia,172,2010-07,2010,7,SFH,561500
Magnolia,173,2010-08,2010,8,SFH,560400
Magnolia,174,2010-09,2010,9,SFH,558500
Magnolia,175,2010-10,2010,10,SFH,557800
Magnolia,176,2010-11,2010,11,SFH,557700
Magnolia,177,2010-12,2010,12,SFH,556300
Magnolia,178,2011-01,2011,1,SFH,551600
Magnolia,179,2011-02,2011,2,SFH,547100
Magnolia,180,2011-03,2011,3,SFH,545800
Magnolia,181,2011-04,2011,4,SFH,544800
Magnolia,182,2011-05,2011,5,SFH,543600
Magnolia,183,2011-06,2011,6,SFH,539900
Magnolia,184,2011-07,2011,7,SFH,532400
Magnolia,185,2011-08,2011,8,SFH,525100
Magnolia,186,2011-09,2011,9,SFH,521100
Magnolia,187,2011-10,2011,10,SFH,518000
Magnolia,188,2011-11,2011,11,SFH,517100
Magnolia,189,2011-12,2011,12,SFH,517600
Magnolia,190,2012-01,2012,1,SFH,521700
Magnolia,191,2012-02,2012,2,SFH,530000
Magnolia,192,2012-03,2012,3,SFH,538300
Magnolia,193,2012-04,2012,4,SFH,545300
Magnolia,194,2012-05,2012,5,SFH,553400
Magnolia,195,2012-06,2012,6,SFH,562100
Magnolia,196,2012-07,2012,7,SFH,570000
Magnolia,197,2012-08,2012,8,SFH,576300
Magnolia,198,2012-09,2012,9,SFH,583100
Magnolia,199,2012-10,2012,10,SFH,590700
Magnolia,200,2012-11,2012,11,SFH,597500
Magnolia,201,2012-12,2012,12,SFH,603500
Magnolia,202,2013-01,2013,1,SFH,610000
Magnolia,203,2013-02,2013,2,SFH,614700
Magnolia,204,2013-03,2013,3,SFH,618500
Magnolia,205,2013-04,2013,4,SFH,623900
Magnolia,206,2013-05,2013,5,SFH,630300
Magnolia,207,2013-06,2013,6,SFH,634700
Magnolia,208,2013-07,2013,7,SFH,638700
Magnolia,209,2013-08,2013,8,SFH,643600
Magnolia,210,2013-09,2013,9,SFH,647300
Magnolia,211,2013-10,2013,10,SFH,650300
Magnolia,212,2013-11,2013,11,SFH,654100
Magnolia,213,2013-12,2013,12,SFH,660600
Magnolia,214,2014-01,2014,1,SFH,665500
Magnolia,215,2014-02,2014,2,SFH,670700
Magnolia,216,2014-03,2014,3,SFH,677700
Magnolia,217,2014-04,2014,4,SFH,683000
Magnolia,218,2014-05,2014,5,SFH,683700
Magnolia,219,2014-06,2014,6,SFH,688700
Magnolia,220,2014-07,2014,7,SFH,698600
Magnolia,221,2014-08,2014,8,SFH,703900
Magnolia,222,2014-09,2014,9,SFH,704300
Magnolia,223,2014-10,2014,10,SFH,705400
